Time,Metric,Value,Seed,Component
8500.000000,ResponseTime,3.596504,123456789,B
8500.000000,ResponseTime,4.166383,123456789,P
8500.000000,ResponseTime,13.981023,123456789,System
8500.000000,Population,7.488184,123456789,A
8500.000000,Population,4.324362,123456789,B
8500.000000,Population,5.004499,123456789,P
8500.000000,Population,16.817165,123456789,System
8500.000000,Throughput,3.604000,123456789,A
8500.000000,Throughput,1.202353,123456789,B
8500.000000,Throughput,1.200588,123456789,P
8500.000000,Throughput,1.200353,123456789,System
8500.000000,Utilization,0.894483,123456789,A
8500.000000,Utilization,0.884627,123456789,B
8500.000000,Utilization,0.833996,123456789,P
8500.000000,Utilization,0.997610,123456789,System
8500.000000,WaitTime,1.827302,123456789,A
8500.000000,WaitTime,2.798577,123456789,B
8500.000000,WaitTime,3.472171,123456789,P
8750.000000,ResponseTime,2.060788,123456789,A
8750.000000,ResponseTime,3.574710,123456789,B
8750.000000,ResponseTime,4.216681,123456789,P
8750.000000,ResponseTime,13.970394,123456789,System
8750.000000,Population,7.422528,123456789,A
8750.000000,Population,4.293208,123456789,B
8750.000000,Population,5.061536,123456789,P
8750.000000,Population,16.776814,123456789,System
8750.000000,Throughput,3.600571,123456789,A
8750.000000,Throughput,1.200800,123456789,B
8750.000000,Throughput,1.199200,123456789,P
8750.000000,Throughput,1.199086,123456789,System
8750.000000,Utilization,0.892499,123456789,A
8750.000000,Utilization,0.883653,123456789,B
8750.000000,Utilization,0.834248,123456789,P
8750.000000,Utilization,0.997596,123456789,System
8750.000000,WaitTime,1.813013,123456789,A
8750.000000,WaitTime,2.776733,123456789,B
8750.000000,WaitTime,3.521604,123456789,P
9000.000000,ResponseTime,2.053897,123456789,A
9000.000000,ResponseTime,3.580941,123456789,B
9000.000000,ResponseTime,4.208481,123456789,P
9000.000000,ResponseTime,13.944626,123456789,System
9000.000000,Population,7.397529,123456789,A
9000.000000,Population,4.300312,123456789,B
9000.000000,Population,5.052607,123456789,P
9000.000000,Population,16.751407,123456789,System
9000.000000,Throughput,3.599556,123456789,A
9000.000000,Throughput,1.200889,123456789,B
9000.000000,Throughput,1.198444,123456789,P
9000.000000,Throughput,1.198444,123456789,System
9000.000000,Utilization,0.891257,123456789,A
9000.000000,Utilization,0.884073,123456789,B
9000.000000,Utilization,0.832812,123456789,P
9000.000000,Utilization,0.997756,123456789,System
9000.000000,WaitTime,1.806406,123456789,A
9000.000000,WaitTime,2.782681,123456789,B
9000.000000,WaitTime,3.514435,123456789,P
9250.000000,ResponseTime,2.048074,123456789,A
9250.000000,ResponseTime,3.577616,123456789,B
9250.000000,ResponseTime,4.193785,123456789,P
9250.000000,ResponseTime,13.915590,123456789,System
9250.000000,Population,7.368612,123456789,A
9250.000000,Population,4.291036,123456789,B
9250.000000,Population,5.026279,123456789,P
9250.000000,Population,16.685502,123456789,System
9250.000000,Throughput,3.597189,123456789,A
9250.000000,Throughput,1.199135,123456789,B
9250.000000,Throughput,1.198486,123456789,P
9250.000000,Throughput,1.198378,123456789,System
9250.000000,Utilization,0.891700,123456789,A
9250.000000,Utilization,0.883983,123456789,B
9250.000000,Utilization,0.832304,123456789,P
9250.000000,Utilization,0.997781,123456789,System
9250.000000,WaitTime,1.800223,123456789,A
9250.000000,WaitTime,2.778696,123456789,B
9250.000000,WaitTime,3.499364,123456789,P
9500.000000,ResponseTime,2.041077,123456789,A
9500.000000,ResponseTime,3.598634,123456789,B
9500.000000,ResponseTime,4.179934,123456789,P
9500.000000,ResponseTime,13.902913,123456789,System
9500.000000,Population,7.344997,123456789,A
9500.000000,Population,4.319352,123456789,B
9500.000000,Population,5.012400,123456789,P
9500.000000,Population,16.676267,123456789,System
9500.000000,Throughput,3.598526,123456789,A
9500.000000,Throughput,1.199263,123456789,B
9500.000000,Throughput,1.199158,123456789,P
9500.000000,Throughput,1.199158,123456789,System
9500.000000,Utilization,0.892119,123456789,A
9500.000000,Utilization,0.885195,123456789,B
9500.000000,Utilization,0.830561,123456789,P
9500.000000,Utilization,0.997725,123456789,System
9500.000000,WaitTime,1.793192,123456789,A
9500.000000,WaitTime,2.798290,123456789,B
9500.000000,WaitTime,3.487313,123456789,P
9750.000000,ResponseTime,2.026814,123456789,A
9750.000000,ResponseTime,3.614740,123456789,B
9750.000000,ResponseTime,4.150734,123456789,P
9750.000000,ResponseTime,13.844933,123456789,System
9750.000000,Population,7.300564,123456789,A
9750.000000,Population,4.343277,123456789,B
9750.000000,Population,4.980470,123456789,P
9750.000000,Population,16.623073,123456789,System
9750.000000,Throughput,3.600410,123456789,A
9750.000000,Throughput,1.200513,123456789,B
9750.000000,Throughput,1.199897,123456789,P
9750.000000,Throughput,1.199487,123456789,System
9750.000000,Utilization,0.892319,123456789,A
9750.000000,Utilization,0.887114,123456789,B
9750.000000,Utilization,0.830621,123456789,P
9750.000000,Utilization,0.997734,123456789,System
9750.000000,WaitTime,1.779074,123456789,A
9750.000000,WaitTime,2.813363,123456789,B
9750.000000,WaitTime,3.458503,123456789,P
10000.000000,ResponseTime,2.024903,123456789,A
10000.000000,ResponseTime,3.608958,123456789,B
10000.000000,ResponseTime,4.165451,123456789,P
10000.000000,ResponseTime,13.839929,123456789,System
10000.000000,Population,7.296691,123456789,A
10000.000000,Population,4.331471,123456789,B
10000.000000,Population,5.000766,123456789,P
10000.000000,Population,16.629508,123456789,System
10000.000000,Throughput,3.598400,123456789,A
10000.000000,Throughput,1.200200,123456789,B
10000.000000,Throughput,1.198900,123456789,P
10000.000000,Throughput,1.198500,123456789,System
10000.000000,Utilization,0.892159,123456789,A
10000.000000,Utilization,0.886908,123456789,B
10000.000000,Utilization,0.832234,123456789,P
10000.000000,Utilization,0.997882,123456789,System
10000.000000,WaitTime,1.777137,123456789,A
10000.000000,WaitTime,2.807550,123456789,B
10000.000000,WaitTime,3.471843,123456789,P
10250.000000,ResponseTime,2.018214,123456789,A
10250.000000,ResponseTime,3.605448,123456789,B
10250.000000,ResponseTime,4.149111,123456789,P
10250.000000,ResponseTime,13.807486,123456789,System
10250.000000,Population,7.274318,123456789,A
10250.000000,Population,4.333836,123456789,B
10250.000000,Population,4.978570,123456789,P
10250.000000,Population,16.586289,123456789,System
10250.000000,Throughput,3.601561,123456789,A
10250.000000,Throughput,1.200780,123456789,B
10250.000000,Throughput,1.199902,123456789,P
10250.000000,Throughput,1.199707,123456789,System
10250.000000,Utilization,0.892991,123456789,A
10250.000000,Utilization,0.887510,123456789,B
10250.000000,Utilization,0.833110,123456789,P
10250.000000,Utilization,0.997936,123456789,System
10250.000000,WaitTime,1.770382,123456789,A
10250.000000,WaitTime,2.804317,123456789,B
10250.000000,WaitTime,3.454815,123456789,P
10500.000000,ResponseTime,2.021562,123456789,A
10500.000000,ResponseTime,3.611262,123456789,B
10500.000000,ResponseTime,4.130555,123456789,P
10500.000000,ResponseTime,13.790424,123456789,System
10500.000000,Population,7.305128,123456789,A
10500.000000,Population,4.340260,123456789,B
10500.000000,Population,4.951562,123456789,P
10500.000000,Population,16.595630,123456789,System
10500.000000,Throughput,3.598000,123456789,A
10500.000000,Throughput,1.200571,123456789,B
10500.000000,Throughput,1.198762,123456789,P
10500.000000,Throughput,1.197810,123456789,System
10500.000000,Utilization,0.891900,123456789,A
10500.000000,Utilization,0.887186,123456789,B
10500.000000,Utilization,0.832241,123456789,P
10500.000000,Utilization,0.997801,123456789,System
10500.000000,WaitTime,1.773938,123456789,A
10500.000000,WaitTime,2.810077,123456789,B
10500.000000,WaitTime,3.436309,123456789,P
10750.000000,ResponseTime,2.091423,123456789,A
10750.000000,ResponseTime,3.605180,123456789,B
10750.000000,ResponseTime,4.129303,123456789,P
10750.000000,ResponseTime,14.009160,123456789,System
10750.000000,Population,7.522315,123456789,A
10750.000000,Population,4.325898,123456789,B
10750.000000,Population,4.949414,123456789,P
10750.000000,Population,16.797451,123456789,System
10750.000000,Throughput,3.596744,123456789,A
10750.000000,Throughput,1.198791,123456789,B
10750.000000,Throughput,1.198605,123456789,P
10750.000000,Throughput,1.198605,123456789,System
10750.000000,Utilization,0.892100,123456789,A
10750.000000,Utilization,0.886101,123456789,B
10750.000000,Utilization,0.831348,123456789,P
10750.000000,Utilization,0.997818,123456789,System
10750.000000,WaitTime,1.843394,123456789,A
10750.000000,WaitTime,2.804870,123456789,B
10750.000000,WaitTime,3.435716,123456789,P
11000.000000,ResponseTime,2.104233,123456789,A
11000.000000,ResponseTime,3.612414,123456789,B
11000.000000,ResponseTime,4.085012,123456789,P
11000.000000,ResponseTime,14.009144,123456789,System
11000.000000,Population,7.579921,123456789,A
11000.000000,Population,4.336325,123456789,B
11000.000000,Population,4.900169,123456789,P
11000.000000,Population,16.816440,123456789,System
11000.000000,Throughput,3.599636,123456789,A
11000.000000,Throughput,1.200182,123456789,B
11000.000000,Throughput,1.199545,123456789,P
11000.000000,Throughput,1.199364,123456789,System
11000.000000,Utilization,0.893077,123456789,A
11000.000000,Utilization,0.887291,123456789,B
11000.000000,Utilization,0.830985,123456789,P
11000.000000,Utilization,0.997916,123456789,System
11000.000000,WaitTime,1.856224,123456789,A
11000.000000,WaitTime,2.811243,123456789,B
11000.000000,WaitTime,3.392272,123456789,P
11250.000000,ResponseTime,2.084074,123456789,A
11250.000000,ResponseTime,3.599536,123456789,B
11250.000000,ResponseTime,4.065599,123456789,P
11250.000000,ResponseTime,13.917586,123456789,System
11250.000000,Population,7.492047,123456789,A
11250.000000,Population,4.316837,123456789,B
11250.000000,Population,4.870768,123456789,P
11250.000000,Population,16.679670,123456789,System
11250.000000,Throughput,3.594844,123456789,A
11250.000000,Throughput,1.198311,123456789,B
11250.000000,Throughput,1.198044,123456789,P
11250.000000,Throughput,1.198044,123456789,System
11250.000000,Utilization,0.891534,123456789,A
11250.000000,Utilization,0.885806,123456789,B
11250.000000,Utilization,0.830865,123456789,P
11250.000000,Utilization,0.997890,123456789,System
11250.000000,WaitTime,1.836086,123456789,A
11250.000000,WaitTime,2.799728,123456789,B
11250.000000,WaitTime,3.372081,123456789,P
11500.000000,ResponseTime,2.066620,123456789,A
11500.000000,ResponseTime,3.593494,123456789,B
11500.000000,ResponseTime,4.031470,123456789,P
11500.000000,ResponseTime,13.824485,123456789,System
11500.000000,Population,7.424098,123456789,A
11500.000000,Population,4.302789,123456789,B
11500.000000,Population,4.823291,123456789,P
11500.000000,Population,16.550495,123456789,System
11500.000000,Throughput,3.590087,123456789,A
11500.000000,Throughput,1.196783,123456789,B
11500.000000,Throughput,1.196174,123456789,P
11500.000000,Throughput,1.196000,123456789,System
11500.000000,Utilization,0.890077,123456789,A
11500.000000,Utilization,0.885704,123456789,B
11500.000000,Utilization,0.829460,123456789,P
11500.000000,Utilization,0.997950,123456789,System
11500.000000,WaitTime,1.818802,123456789,A
11500.000000,WaitTime,2.793056,123456789,B
11500.000000,WaitTime,3.338303,123456789,P
11750.000000,ResponseTime,2.060904,123456789,A
11750.000000,ResponseTime,3.591287,123456789,B
11750.000000,ResponseTime,4.025307,123456789,P
11750.000000,ResponseTime,13.801096,123456789,System
11750.000000,Population,7.406114,123456789,A
11750.000000,Population,4.307559,123456789,B
11750.000000,Population,4.818378,123456789,P
11750.000000,Population,16.531882,123456789,System
11750.000000,Throughput,3.592596,123456789,A
11750.000000,Throughput,1.197532,123456789,B
11750.000000,Throughput,1.197021,123456789,P
11750.000000,Throughput,1.196936,123456789,System
11750.000000,Utilization,0.890026,123456789,A
11750.000000,Utilization,0.885052,123456789,B
11750.000000,Utilization,0.829465,123456789,P
11750.000000,Utilization,0.997838,123456789,System
11750.000000,WaitTime,1.813227,123456789,A
11750.000000,WaitTime,2.791385,123456789,B
11750.000000,WaitTime,3.332366,123456789,P
12000.000000,ResponseTime,2.121415,123456789,A
12000.000000,ResponseTime,3.620735,123456789,B
12000.000000,ResponseTime,4.047615,123456789,P
12000.000000,ResponseTime,14.020827,123456789,System
12000.000000,Population,7.635424,123456789,A
12000.000000,Population,4.344943,123456789,B
12000.000000,Population,4.855223,123456789,P
12000.000000,Population,16.835523,123456789,System
12000.000000,Throughput,3.597833,123456789,A
12000.000000,Throughput,1.199917,123456789,B
12000.000000,Throughput,1.198167,123456789,P
12000.000000,Throughput,1.197917,123456789,System
12000.000000,Utilization,0.891302,123456789,A
12000.000000,Utilization,0.885941,123456789,B
12000.000000,Utilization,0.831206,123456789,P
12000.000000,Utilization,0.997886,123456789,System
12000.000000,WaitTime,1.873738,123456789,A
12000.000000,WaitTime,2.818648,123456789,B
12000.000000,WaitTime,3.354402,123456789,P
12250.000000,ResponseTime,2.142521,123456789,A
12250.000000,ResponseTime,3.620429,123456789,B
12250.000000,ResponseTime,4.090297,123456789,P
12250.000000,ResponseTime,14.141305,123456789,System
12250.000000,Population,7.713407,123456789,A
12250.000000,Population,4.346923,123456789,B
12250.000000,Population,4.922842,123456789,P
12250.000000,Population,16.981016,123456789,System
12250.000000,Throughput,3.599592,123456789,A
12250.000000,Throughput,1.200653,123456789,B
12250.000000,Throughput,1.198612,123456789,P
12250.000000,Throughput,1.198612,123456789,System
12250.000000,Utilization,0.892437,123456789,A
12250.000000,Utilization,0.886020,123456789,B
12250.000000,Utilization,0.832144,123456789,P
12250.000000,Utilization,0.997854,123456789,System
12250.000000,WaitTime,1.894644,123456789,A
12250.000000,WaitTime,2.818761,123456789,B
12250.000000,WaitTime,3.397144,123456789,P
12500.000000,ResponseTime,2.132369,123456789,A
12500.000000,ResponseTime,3.626372,123456789,B
12500.000000,ResponseTime,4.116389,123456789,P
12500.000000,ResponseTime,14.140558,123456789,System
12500.000000,Population,7.674480,123456789,A
12500.000000,Population,4.350648,123456789,B
12500.000000,Population,4.937691,123456789,P
12500.000000,Population,16.962855,123456789,System
12500.000000,Throughput,3.599040,123456789,A
12500.000000,Throughput,1.199600,123456789,B
12500.000000,Throughput,1.199520,123456789,P
12500.000000,Throughput,1.199520,123456789,System
12500.000000,Utilization,0.891795,123456789,A
12500.000000,Utilization,0.885947,123456789,B
12500.000000,Utilization,0.832921,123456789,P
12500.000000,Utilization,0.997940,123456789,System
12500.000000,WaitTime,1.884582,123456789,A
12500.000000,WaitTime,2.823264,123456789,B
12500.000000,WaitTime,3.422010,123456789,P
12750.000000,ResponseTime,2.107374,123456789,A
12750.000000,ResponseTime,3.626922,123456789,B
12750.000000,ResponseTime,4.093216,123456789,P
12750.000000,ResponseTime,14.043984,123456789,System
12750.000000,Population,7.577505,123456789,A
12750.000000,Population,4.348992,123456789,B
12750.000000,Population,4.904962,123456789,P
12750.000000,Population,16.831340,123456789,System
12750.000000,Throughput,3.595529,123456789,A
12750.000000,Throughput,1.198353,123456789,B
12750.000000,Throughput,1.198039,123456789,P
12750.000000,Throughput,1.198039,123456789,System
12750.000000,Utilization,0.890105,123456789,A
12750.000000,Utilization,0.885787,123456789,B
